Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CORE_ZN:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Air Relative Humidity [%](Hourly),CORE_ZN:Zone Air Relative Humidity [%](Hourly),PERIMETER_ZN_1:Zone Air Relative Humidity [%](Hourly),PERIMETER_ZN_2:Zone Air Relative Humidity [%](Hourly),PERIMETER_ZN_3:Zone Air Relative Humidity [%](Hourly),PERIMETER_ZN_4:Zone Air Relative Humidity [%](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),CORE_ZN PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),PERIMETER_ZN_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),PERIMETER_ZN_2 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),PERIMETER_ZN_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),PERIMETER_ZN_4 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),PSZ-AC:1:Air System Simulation Cycle On Off Status [](Hourly),PSZ-AC:2:Air System Simulation Cycle On Off Status [](Hourly),PSZ-AC:3:Air System Simulation Cycle On Off Status [](Hourly),PSZ-AC:4:Air System Simulation Cycle On Off Status [](Hourly),PSZ-AC:5:Air System Simulation Cycle On Off Status [](Hourly),PSZ-AC:1:Air System Outdoor Air Economizer Status [](Hourly),PSZ-AC:1:Air System Outdoor Air Flow Fraction [](Hourly),PSZ-AC:2:Air System Outdoor Air Economizer Status [](Hourly),PSZ-AC:2:Air System Outdoor Air Flow Fraction [](Hourly),PSZ-AC:3:Air System Outdoor Air Economizer Status [](Hourly),PSZ-AC:3:Air System Outdoor Air Flow Fraction [](Hourly),PSZ-AC:4:Air System Outdoor Air Economizer Status [](Hourly),PSZ-AC:4:Air System Outdoor Air Flow Fraction [](Hourly),PSZ-AC:5:Air System Outdoor Air Economizer Status [](Hourly),PSZ-AC:5:Air System Outdoor Air Flow Fraction [](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:1:Air System Fan Electricity Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Fan Electricity Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Fan Electricity Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Fan Electricity Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Fan Electricity Energy [J](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),Water Heater:WaterSystems:NaturalGas [J](Hourly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Water:Facility [m3](Monthly),EnergyTransfer:Facility [J](Monthly),ElectricityPurchased:Facility [J](Monthly),ElectricitySurplusSold:Facility [J](Monthly),ElectricityNet:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),PlantLoopHeatingDemand:Facility [J](Monthly),MainsWater:Facility [m3](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Source:Facility [J](Monthly),SO2:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),PM10:Facility [kg](Monthly),CO:Facility [kg](Monthly),CO2:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly) 
 07/14  01:00:00,19.258333333333336,0.011783420092200493,82.91666666666667,19.32497768240054,24.74429598136388,24.797088170684706,24.8954443198584,24.81297796206942,25.3050776077269,79.70914768971345,54.87339236418406,52.63426552352019,52.810561307961386,52.58538888465508,50.636501649938246,4778.024130804039,-0.3164453406080748,-0.31874732309866677,-0.27842488339907706,-0.3145792094091919,-0.15344717328711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,72000.0,0.0,72000.0 
 07/14  02:00:00,18.008333333333333,0.011853481849826016,90.0,17.30999921615145,24.57193522813894,24.560133010303264,24.664361309098126,24.595504526623632,25.082091497525223,93.03057293659657,57.178869923006125,55.048842336219735,55.24778376481304,54.93359424237627,53.21515133203462,4778.024130804039,-0.34338654657501005,-0.3692925021191927,-0.3268303701106141,-0.3588801928635878,-0.19869525236926752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631060.214014056,0.0,1631060.214014056 
 07/14  03:00:00,17.45,0.011661475639259273,91.75,15.847817976272298,24.465743533451043,24.413264058007773,24.51688596798468,24.460897277450513,24.92638557249785,99.83082305657977,58.49465740325295,56.631110615610744,56.795341007887764,56.470821963984896,54.92744566682871,4778.024130804039,-0.3652853889884405,-0.40453882017814863,-0.3624632265039103,-0.3901690523901311,-0.23526570769886437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,72000.0,0.0,72000.0 
 07/14  04:00:00,17.2,0.011405301175147008,91.25,15.032331661798265,24.37984621049054,24.300860185144,24.401176961594754,24.35662525717819,24.800413241724083,100.0,59.1877189448214,57.64671201524079,57.74545928802376,57.455297544122224,56.01606004416946,4778.024130804039,-0.38791279744948026,-0.43495100260241043,-0.39442626214208865,-0.41793784319737687,-0.26924805291031667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631025.164508281,0.0,1631025.164508281 
 07/14  05:00:00,17.841666666666665,0.011482780462652388,88.25,15.12327878755761,24.391465231413292,24.311383092780613,24.44956775186856,24.38709520037609,24.79302219984378,99.68920113819593,59.257896539170936,57.91696135840436,57.79684151175843,57.65564231249835,56.3512108745243,3901.526812004038,-0.3900421887943885,-0.43523020570273036,-0.3823965730656611,-0.41162035926643403,-0.27528470125857557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14045496.523214538,0.0,0.0,0.0,1980019.3046400002,7920077.218560001,1631019.6212312602,0.0,1631019.6212312602 
 07/14  06:00:00,18.941666666666666,0.011634254869010515,83.5,16.912010676917912,24.002581949567258,24.002410194357385,24.007420975459436,24.003327331128997,24.01001758513784,92.40882089828695,57.82473131829988,56.47721427882549,55.899534510647236,56.140774952788014,54.807471113435646,6297.20317920417,-0.4899310630575984,-0.5069455331647706,-0.4514656347611026,-0.49163914765438527,-0.46128277654441513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872181.4960655572,6081256.816032961,1872181.4960655572,1529383.9835021931,4498975.118755462,1529383.983502193,1503626.0710217548,4423594.452546967,1503626.0710217524,1583490.08800583,5075314.245926988,1583490.0880058287,1471703.8678158687,4602859.514806766,1471703.8678158668,22669931.445135012,7960385.506411198,4809449.415509272,0.0,1980019.3046400002,7920077.218560001,72000.0,0.0,72000.0 
 07/14  07:00:00,20.099999999999998,0.01195129880180644,79.83333333333333,20.43222796285269,23.99996289608903,23.99997831568582,23.999948321319817,23.999978491450822,23.999966889096118,76.18987116622263,56.46326593869035,55.108288117764054,53.32464679514994,54.63175702164049,52.29746589804432,7210.756352931898,-0.4984515137614817,-0.4995137690791378,-0.43462703310236345,-0.49486159889127856,-0.477757085532345,0.0,0.0,0.0,0.0,0.0,0.0,0.17965119816447872,0.0,0.1667123729113759,0.0,0.1005900647243378,0.0,0.16101599556167515,0.0,0.10277192790812423,1872181.4960655586,4456346.841876281,1872181.4960655572,1529383.983502194,3792191.82572013,1529383.983502193,1503626.071021753,4302469.879905433,1503626.0710217524,1583490.0880058266,4046192.9859064273,1583490.0880058287,1471703.8678158678,3718513.5141763,1471703.8678158668,25958722.870554827,7960385.506411198,4138202.2316490877,0.0,5940057.91392,7920077.218560001,1631179.031936272,0.0,1631179.031936272 
 07/14  08:00:00,21.241666666666667,0.01212796215540482,75.5,25.49427453808271,23.999609444509513,23.999656160473307,23.999679755200606,23.999687010556602,23.999774002840795,57.74583365574409,56.5729706185269,54.762580308807486,52.45249153039888,54.61180233152452,52.18004433047602,14630.011514078084,-0.450545795911323,-0.43993401509381536,-0.3479744983346782,-0.443133582939469,-0.42819451517092677,0.0,0.0,0.0,0.0,0.0,0.0,0.17965119816447864,0.0,0.16671237291137583,0.0,0.1005900647243378,0.0,0.1610159955616751,0.0,0.10277192790812419,1872181.496065558,10928230.427129554,1872181.4960655572,1529383.9835021936,9114373.151154328,1529383.983502193,1503626.0710217515,8256778.934738458,1503626.0710217524,1583490.0880058287,9049435.92710422,1583490.0880058287,1471703.867815867,6677866.695141533,1471703.8678158668,52668041.450681105,7960385.506411198,9067308.460735366,0.0,17820173.74176,17820173.74176,1631275.0682104647,0.0,1631275.0682104647 
 07/14  09:00:00,22.34166666666667,0.0121476393235918,70.66666666666667,31.080302688210185,23.999488330788562,23.999537800850987,23.999610333364057,23.999578556695766,23.999697760705974,42.07748007991318,55.56419187716033,53.141339057262066,51.289836988712345,53.31582902718073,51.16329527086205,15075.032262767169,-0.4334528869853001,-0.41146860451389883,-0.31892651620320495,-0.4171616161248617,-0.4021276976182359,0.0,0.0,0.0,0.0,0.0,0.0,0.1796511981644787,0.0,0.16671237291137586,0.0,0.1005900647243378,0.0,0.16101599556167512,0.0,0.10277192790812421,1872181.4960655593,12359169.136356857,1872181.4960655572,1529383.9835021954,10736727.644332739,1529383.983502193,1503626.0710217538,9225130.572118932,1503626.0710217524,1583490.0880058287,10533085.831759486,1583490.0880058287,1471703.8678158694,7581051.941256885,1471703.8678158668,54270116.14596179,7960385.506411198,10669383.156016054,0.0,17820173.74176,17820173.74176,1631277.0045745042,0.0,1631277.0045745042 
 07/14  10:00:00,23.09166666666667,0.012420862413246811,69.0,36.512516097000876,23.999553165517536,23.999588151705336,23.999662772147776,23.99963652668357,23.999734503341756,31.47260747962105,55.17808571089409,52.29544477628891,50.94130701763137,52.68084236276064,50.709592287540964,15345.446107717362,-0.42583554828354503,-0.393743441905901,-0.3034042669466804,-0.4046533184012214,-0.38984270905163515,0.0,0.0,0.0,0.0,0.0,0.0,0.17965119816447864,0.0,0.16671237291137586,0.0,0.1005900647243378,0.0,0.16101599556167512,0.0,0.10277192790812421,1872181.4960655563,13134908.390366772,1872181.4960655572,1529383.9835021934,11771146.695652612,1529383.983502193,1503626.0710217534,9781013.659656934,1503626.0710217522,1583490.0880058291,11337494.352794724,1583490.0880058287,1471703.8678158685,8054029.698036046,1471703.8678158668,55243605.9877825,7960385.506411198,11642872.99783676,0.0,17820173.74176,17820173.74176,1631308.4403510278,0.0,1631308.4403510278 
